owner/repo,ageRepoDays,stargazersCount,watchersCount,language,forksCount,openIssuesCount,subscribersCount,has_wiki,acceptanceRepo,followers,followers_D,followers_boolean,following,ageUser,totalPullDeveloper,requester_experience,mergedPullUser,closedPullUser,rejectUser,acceptanceDeveloper,rate_acceptance_developer,first_Pull,watchRepo,location,idPull,numberPull,login,state,title,createdDate,mesAno,closedDate,mergedDate,lifetimeMinutes,life_time,closedBy,mergedBy,status,commitHeadSha,commitBaseSha,assignee,comments,comments_D,commitsPull,commitsPull_D,commitsbyFilesPull,authorMoreCommits,participants,additionsLines,deletionsLines,totalLines,total_lines_D,changedFiles,changedFiles_D,dirFinal,files,typeDeveloper,requesterFollowsCoreTeam,coreTeamFollowsRequester,requester_experience_project
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,4,4 to 6 followers,has followers,1,2403,3,little experience,0,3,100,0,First_Pull,True,true,,21626121,1662,jbedard,closed,Data: avoid non-alphanumeric chars in expando properties,2014-09-23T05:57:48Z,92014,26/09/2014 11:07,,4629,Medium,markelog,,closed,510a12fa385a22a17726437c5e85fe1024d97af2,b807aedb7fee321fb3aa5d156a5a256ab0634e2d,,0,no comments,1,1 commit,0,,jbedard|markelog|rwaldron,1,1,2,some lines,1,1 file,src/data,src/data/Data.js,core,false,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,54,more than 10,has followers,138,688,0,no experience,0,0,0,0,First_Pull,True,false,San Francisco  CA,21679585,1663,NickStefan,closed,Readme grammar improved on lines 24  25  27 and 61,2014-09-23T22:04:25Z,92014,26/09/2014 16:53,,4008,Fast,markelog,,closed,70a6f44390cdb0c19bd5fe10b6afe124d03ebb8b,b807aedb7fee321fb3aa5d156a5a256ab0634e2d,,0,no comments,2,some commits,0,,NickStefan|markelog,3,4,7,some lines,1,1 file,root,README.md,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,4,4 to 6 followers,has followers,1,2403,4,little experience,0,4,100,0,First_Pull,True,true,,21694964,1664,jbedard,closed,Data: avoid using delete on DOM nodes,2014-09-24T06:46:26Z,92014,10/12/2014 16:49,,111422,Very Slow,timmywil,,closed,b0ab0620a077c67027ae43b47f24ee761ecc3452,73c1ceaf4280bd0318679c1ad832181f3f449814,markelog,17,has comments,1,1 commit,0,dparise,jbedard|gibson042|markelog|dmethvin|timmywil,37,40,77,many lines,6,many files,src|src/data|src|src/manipulation|test/unit|test/unit,src/data.js|src/data/support.js|src/manipulation.js|src/manipulation/support.js|test/unit/data.js|test/unit/support.js,core,false,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,2,1 to 3 followers,has followers,0,1013,0,no experience,0,0,0,0,First_Pull,True,false,Phnom Penh,21758656,1665,chhumsina,closed,Error: Syntax error  unrecognized expression (jQuery-1.11.0),2014-09-25T02:56:47Z,92014,25/09/2014 07:39,,282,Very Fast,mzgol,,closed,a9533893b9e5e9a248139f5794c5d6099382cf14,b807aedb7fee321fb3aa5d156a5a256ab0634e2d,,0,no comments,591,many commits,17,markelog,chhumsina|mzgol,25186,13101,38287,many lines,208,many files,src|src|test/unit|src/css|src/attributes|src/attributes|src/effects|src/exports|src|src|src/var|src|test/unit|build/tasks|src/css|test/unit|root|root|build|build|src|src/ajax|src/ajax|src/ajax|src/ajax|src/attributes|src/attributes|src/attributes|src|src|src/core|src/core|src/core|src/css|src/css/var|src|src/data|src|src|src|src/effects|src/event|src/event|src/manipulation|src|src|src|test/data|test/data|external/requirejs|external/sinon|external/sinon|external/sizzle/dist|external/sizzle/dist|root|root|root|build|root|src/core|test|external/sinon|test/unit|external/sizzle|external/sizzle/dist|root|root|external/qunit|external/qunit|external/qunit|test|test/libs/sinon|src/sizzle/test/data|src/sizzle/test/data|src/sizzle/test/data|src/sizzle/test|src/sizzle/test|src/sizzle/test/unit|src/sizzle/test/unit|src/sizzle/test/unit|root|test/unit|test/unit|test/data/event|test/data|test/unit|src|src|root|test/data/data|test/unit|test/data|src/sizzle/dist|src/sizzle/dist|src/sizzle/dist|root|test/data|test/data|test/data|test/unit|build/tasks|root|test/unit|src/css|speed|speed|speed|speed|speed|speed|speed|speed|speed|speed|speed|test/data/core|root|src/exports|test/data/core|test/data/support|src/ajax|test/data/core|test/data/event|test/data|src/var|test/unit|test|test/libs/qunit|test/libs/qunit|test/libs/sinon|build/tasks|test/unit|test/libs|src|root|root|test/unit|test/data|test/data|root|build|test/data/event|src/ajax|build/tasks|test/data|test/data|src/css/var|src/css/var|src/event|src|test/data/support|test/data/support|test/data/support|test/data/support|src/data|test/data/core|test/data/ajax|build|src/css|src/css/var|src/core/var|src/traversing|src/traversing/var|src|src|src/css|src/effects|src/manipulation|src/var|src/var|src/ajax/var|src/css/var|src/manipulation/var|src|src|src/var|src/var|src/var|src/var|src/var|src/var|src/var|src/var|src/var|src/var|test/data/css|test/data/support|test/data/support|test/data/support|test/data/support|test/unit|test/unit|build|src/ajax/var|src/core|src/css|src/effects|src/queue|src|test|root|src|test|src|test/unit|test/data|test/data/event|test/unit,src/manipulation.js|src/event.js|test/unit/event.js|src/css/defaultDisplay.js|src/attributes/attr.js|src/attributes/classes.js|src/effects/support.js|src/exports/global.js|src/offset.js|src/support.js|src/var/strundefined.js|src/css.js|test/unit/effects.js|build/tasks/build.js|src/css/hiddenVisibleSelectors.js|test/unit/css.js|Gruntfile.js|package.json|build/release-notes.js|build/release.js|src/ajax.js|src/ajax/jsonp.js|src/ajax/parseXML.js|src/ajax/script.js|src/ajax/xhr.js|src/attributes/prop.js|src/attributes/support.js|src/attributes/val.js|src/callbacks.js|src/core.js|src/core/init.js|src/core/parseHTML.js|src/core/ready.js|src/css/curCSS.js|src/css/var/isHidden.js|src/data.js|src/data/support.js|src/deferred.js|src/dimensions.js|src/effects.js|src/effects/Tween.js|src/event/ajax.js|src/event/alias.js|src/manipulation/support.js|src/queue.js|src/serialize.js|src/traversing.js|test/data/testinit.js|test/data/testrunner.js|external/requirejs/require.js|external/sinon/LICENSE.txt|external/sinon/fake_timers.js|external/sizzle/dist/sizzle.js|external/sizzle/dist/sizzle.min.js|.bowerrc|.gitignore|bower.json|build/ensure-sizzle.js|README.md|src/core/access.js|test/index.html|external/sinon/timers_ie.js|test/unit/selector.js|external/sizzle/MIT-LICENSE.txt|external/sizzle/dist/sizzle.min.map|.jscsrc|.jshintignore|external/qunit/MIT-LICENSE.txt|external/qunit/qunit.css|external/qunit/qunit.js|test/jquery.js|test/libs/sinon/timers_ie.js|src/sizzle/test/data/empty.js|src/sizzle/test/data/mixed_sort.html|src/sizzle/test/data/testinit.js|src/sizzle/test/index.html|src/sizzle/test/jquery.js|src/sizzle/test/unit/extending.js|src/sizzle/test/unit/selector.js|src/sizzle/test/unit/utilities.js|.npmignore|test/unit/ajax.js|test/unit/core.js|test/data/event/syncReady.html|test/data/longLoadScript.php|test/unit/manipulation.js|src/wrap.js|src/jquery.js|AUTHORS.txt|test/data/data/dataAttrs.html|test/unit/data.js|test/data/testsuite.css|src/sizzle/dist/sizzle.js|src/sizzle/dist/sizzle.min.js|src/sizzle/dist/sizzle.min.map|.jscs.json|test/data/test.html|test/data/test.php|test/data/testbar.php|test/unit/attributes.js|build/tasks/testswarm.js|.gitattributes|test/unit/support.js|src/css/support.js|speed/benchmark.js|speed/benchmarker.css|speed/benchmarker.js|speed/closest.html|speed/css.html|speed/event.html|speed/filter.html|speed/find.html|speed/index.html|speed/jquery-basis.js|speed/slice.vs.concat.html|test/data/core/dont_return.php|.mailmap|src/exports/amd.js|test/data/core/dynamic_ready.html|test/data/support/boxSizing.html|src/ajax/load.js|test/data/core/onready.html|test/data/event/triggerunload.html|test/data/test3.html|src/var/trim.js|test/unit/dimensions.js|test/.jshintrc|test/libs/qunit/qunit.css|test/libs/qunit/qunit.js|test/libs/sinon/fake_timers.js|build/tasks/dist.js|test/unit/traversing.js|test/libs/require.js|src/intro.js|MIT-LICENSE.txt|CONTRIBUTING.md|test/unit/wrap.js|test/data/etag.php|test/data/headers.php|.travis.yml|build/bower-install.js|test/data/event/focusinCrossFrame.html|src/ajax/parseJSON.js|build/tasks/uglify.js|test/data/jquery-1.9.1.ajax_xhr.min.js|test/data/jquery-1.9.1.js|src/css/var/rmargin.js|src/css/var/rnumnonpx.js|src/event/support.js|src/selector-sizzle.js|test/data/support/csp-clean.php|test/data/support/csp-log.php|test/data/support/csp.log|test/data/support/csp.php|src/data/accepts.js|test/data/core/aliased.html|test/data/ajax/onunload.html|build/r.js|src/css/addGetHookIf.js|src/css/var/getStyles.js|src/core/var/rsingleTag.js|src/traversing/findFilter.js|src/traversing/var/rneedsContext.js|src/deprecated.js|src/attributes.js|src/css/swap.js|src/effects/animatedSelector.js|src/manipulation/_evalUrl.js|src/var/class2type.js|src/var/rsingleTag.js|src/ajax/var/rquery.js|src/css/var/cssExpand.js|src/manipulation/var/rcheckableType.js|src/outro.js|src/selector.js|src/var/concat.js|src/var/deletedIds.js|src/var/hasOwn.js|src/var/indexOf.js|src/var/pnum.js|src/var/push.js|src/var/rnotwhite.js|src/var/slice.js|src/var/toString.js|src/var/support.js|test/data/css/cssWidthBeforeDocReady.html|test/data/support/bodyBackground.html|test/data/support/csp.js|test/data/support/getComputedSupport.js|test/data/support/shrinkWrapBlocks.html|test/unit/ready.js|test/unit/deferred.js|build/build.js|src/ajax/var/nonce.js|src/core/swap.js|src/css/hidden-visible-selectors.js|src/effects/animated-selector.js|src/queue/delay.js|src/.jshintrc|test/.jshintignore|.gitmodules|src/sizzle|test/qunit|src/exports.js|test/unit/deprecated.js|test/data/jquery-1.8.2.ajax_xhr.min.js|test/data/event/focusElem.html|test/unit/queue.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,2,1 to 3 followers,has followers,11,1111,0,no experience,0,0,0,0,First_Pull,True,true,China,21761801,1666,yu521088,closed,Bugfix for #15247 DEFERRED.PROGRESS() IS STILL AVAILABLE AFTER THE DEFERRED OBJECT HAS BEEN RESOLVED OR REJECTED,2014-09-25T05:25:06Z,92014,25/09/2014 09:49,,264,Very Fast,jaubourg,,closed,78e696b9e836779530f896b919d3fc5f68aaf534,b807aedb7fee321fb3aa5d156a5a256ab0634e2d,,0,no comments,1,1 commit,5,,yu521088|jaubourg,1,1,2,some lines,1,1 file,src,src/deferred.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,0,no followers,no followers,3,1051,0,no experience,0,0,0,0,First_Pull,True,false,Uzbekistan  Samarkand,21830768,1667,dalisoft,closed,Hardware Accelaration for jQuery.animate,2014-09-26T06:29:13Z,92014,26/09/2014 10:53,,263,Very Fast,markelog,,closed,bd54756fe2a9b3e67acdf45aa7e8b2d5b09ea425,b807aedb7fee321fb3aa5d156a5a256ab0634e2d,,0,no comments,5,many commits,1,,dalisoft|staabm|markelog,34,16,50,many lines,1,1 file,src,src/effects.js,core,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,4,4 to 6 followers,has followers,1,2403,5,little experience,0,5,100,0,First_Pull,True,true,,21894802,1668,jbedard,closed,Data: Avoid ES5 defineProperty for speed,2014-09-27T22:17:31Z,92014,04/03/2015 19:40,,227362,Very Slow,timmywil,,closed,738298db4110c94673c25add11a9c785e782ea1a,76df9e4e389d80bff410a9e5f08b848de1d21a2f,,4,has comments,1,1 commit,1,,jbedard|rwaldron|markelog|dmethvin|jdalton|bterlson|anba|dcherman|timmywil|gibson042|mzgol|arthurvr|c43500|jquerybot|bperel,9,13,22,many lines,1,1 file,src/data,src/data/Data.js,core,false,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,0,no followers,no followers,0,451,0,no experience,0,0,0,0,First_Pull,True,false,,22072007,1672,jbcbdse,closed,Why replace ´ 20´ with ´+´?,2014-10-01T13:22:02Z,102014,01/10/2014 14:13,,51,Very Fast,markelog,,closed,f33d7d84245512c2953dd7ee01476cebe787223a,2e9c1ead76aaae8fde004e3cacde1e36c5fd2104,,0,no comments,1,1 commit,0,,jbcbdse|dmethvin|markelog,1,1,2,some lines,1,1 file,src,src/serialize.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,17,more than 10,has followers,18,885,0,no experience,0,0,0,0,First_Pull,True,true,Kyiv  Ukraine,22255317,1676,asleepwalker,closed,Added regexp support for hasClass() and removeClass(),2014-10-05T15:04:17Z,102014,05/10/2014 15:22,,17,Very Fast,scottgonzalez,,closed,2584d693815ab619bd7b1041320eee64c835d0df,2e9c1ead76aaae8fde004e3cacde1e36c5fd2104,,0,no comments,3,some commits,4,,asleepwalker|scottgonzalez,37,6,43,many lines,2,some files,src/attributes|test/unit,src/attributes/classes.js|test/unit/attributes.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,0,no followers,no followers,0,826,0,no experience,0,0,0,0,First_Pull,True,false,Guatemala City  Guatemala,22265633,1678,MightyBranch,closed,Minor spelling/grammar corrections,2014-10-06T05:40:40Z,102014,06/10/2014 13:27,,466,Very Fast,dmethvin,,closed,91d6d94a2f3f4625f1567fceb3abaf29f6162897,2e9c1ead76aaae8fde004e3cacde1e36c5fd2104,,0,no comments,1,1 commit,0,,MightyBranch|dmethvin,1,1,2,some lines,1,1 file,root,README.md,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,17,more than 10,has followers,50,1298,0,no experience,0,0,0,0,First_Pull,True,false,,22279803,1680,dmfilipenko,closed,Effect.js – remove anonymous function,2014-10-06T12:12:06Z,102014,06/10/2014 13:20,,68,Very Fast,dmethvin,,closed,47a395779239db5cdb59cd9059f06e8ade271515,2e9c1ead76aaae8fde004e3cacde1e36c5fd2104,,0,no comments,1,1 commit,1,dalisoft,dmfilipenko|hakubo|dmethvin|mzgol,1,3,4,some lines,1,1 file,src,src/effects.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,0,no followers,no followers,0,1538,0,no experience,0,0,0,0,First_Pull,True,false,,22329865,1682,Perelandric,closed,Fixed rquickExpr to require 1 or more chars for ID,2014-10-07T04:03:00Z,102014,03/12/2014 20:04,,82981,Very Slow,dmethvin,,closed,1d9e20ac1d3fd8fff8852edaa23d628132551601,edfc94df92982c2d840f6692291e09211d1c7cfc,dmethvin,0,no comments,1,1 commit,1,,Perelandric|markelog|dmethvin|arthurvr|gibson042,1,1,2,some lines,1,1 file,src/core,src/core/init.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,12,more than 10,has followers,9,1615,0,no experience,0,0,0,0,First_Pull,True,true,London  England,22389898,1683,Jayflux,closed,Fix for Basic authentication JSONP #15189,2014-10-07T22:49:47Z,102014,07/10/2014 23:41,,51,Very Fast,markelog,,closed,95619f151413d8efd644cec7f6f42f6f992672d0,edfc94df92982c2d840f6692291e09211d1c7cfc,,0,no comments,2,some commits,0,,Jayflux|markelog|dmethvin,5,0,5,some lines,1,1 file,src/ajax,src/ajax/jsonp.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,5,4 to 6 followers,has followers,0,446,0,no experience,0,0,0,0,First_Pull,True,false,,22416109,1685,grimalschi,closed,fix missed off()  which is not recorded in $.cache,2014-10-08T11:25:11Z,102014,08/12/2014 02:34,,87248,Very Slow,dmethvin,,closed,fdd2b104ece09eab15b511ad026684899d480690,edfc94df92982c2d840f6692291e09211d1c7cfc,,0,no comments,1,1 commit,0,,grimalschi|dmethvin,2,1,3,some lines,1,1 file,test/unit,test/unit/event.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,18,more than 10,has followers,8,1191,0,no experience,0,0,0,0,First_Pull,True,false,Seattle  WA,22443093,1688,jaredallard,closed,grunt-jscs-checker => grunt-jscs in package.json,2014-10-08T18:20:00Z,102014,08/10/2014 22:13,,233,Very Fast,markelog,,closed,c2c3cfa6c3cb8ced4f9cd53f4198048e7553b4e7,edfc94df92982c2d840f6692291e09211d1c7cfc,,0,no comments,1,1 commit,1,,jaredallard|scottgonzalez|markelog|gustavohenke,1,1,2,some lines,1,1 file,root,package.json,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,8,7 to 10 followers,has followers,82,1064,0,no experience,0,0,0,0,First_Pull,True,false,China,22605200,1699,rebaomi,closed,hello,2014-10-11T16:00:58Z,102014,11/10/2014 16:21,,20,Very Fast,mzgol,,closed,108855d303845e47d1d1e49a381dc5fa7bd93509,edfc94df92982c2d840f6692291e09211d1c7cfc,,0,no comments,1,1 commit,0,,rebaomi|arthurvr|mzgol,1,1,2,some lines,1,1 file,root,.bowerrc,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,19,more than 10,has followers,65,1493,0,no experience,0,0,0,0,First_Pull,True,false,,22766352,1704,mescoda,closed,CSS: Fix get upper case alpha opacity in IE8,2014-10-15T07:58:12Z,102014,08/11/2014 14:54,,34916,Very Slow,markelog,,closed,9ee7e93c8c22cdcb81f915d02340e4b137f7e3ae,73c1ceaf4280bd0318679c1ad832181f3f449814,mzgol,10,has comments,5,many commits,3,mzgol,mescoda|mzgol|markelog|timmywil,21,1,22,many lines,3,some files,test/unit|test/data|src,test/unit/css.js|test/data/testsuite.css|src/css.js,core,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,7,7 to 10 followers,has followers,0,1532,0,no experience,0,0,0,0,First_Pull,True,true,Huntsville  AL,22880711,1714,rmcdaniel,closed,Fix #15239: position when parent scrolled,2014-10-16T19:40:22Z,102014,12/05/2015 14:35,,299215,Very Slow,timmywil,,closed,e23ea02f686ca2f0cd1caec870fb0c6d7f5ff27c,76df9e4e389d80bff410a9e5f08b848de1d21a2f,timmywil,0,no comments,3,some commits,1,markelog,rmcdaniel|dmethvin|timmywil|gibson042|mikesherov|jquerybot|jaubourg|rwaldron|gnarf|markelog|mzgol|jdphenix|bperel,16,1,17,some lines,2,some files,test/unit|src,test/unit/offset.js|src/offset.js,core,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,37,more than 10,has followers,11,982,0,no experience,0,0,0,0,First_Pull,True,false,São Paulo  SP,22892493,1715,randsonjs,closed,Add link to selector-native.js,2014-10-16T22:43:34Z,102014,03/12/2014 19:00,,68837,Very Slow,dmethvin,,closed,19f4d1de72ad22428db72661a9264d96f730d916,4e7f34f6296111f7f91d621397dfb02c6bf4c41f,,0,no comments,1,1 commit,1,,randsonjs|dmethvin|fhemberger|bperel,1,1,2,some lines,1,1 file,root,README.md,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,231,more than 10,has followers,115,761,1,little experience,0,1,100,0,First_Pull,True,true,Belgium,22903730,1716,arthurvr,closed,Update all references to `bugs.jquery.com`,2014-10-17T05:03:23Z,102014,19/10/2014 22:51,,3888,Fast,mzgol,,closed,637fdcbb53b0483266afc889595b469aa2cbc1e1,4e7f34f6296111f7f91d621397dfb02c6bf4c41f,,0,no comments,1,1 commit,2,jaredallard,arthurvr|markelog|mzgol|mescoda|fhemberger|bperel,2,2,4,some lines,2,some files,root|root,CONTRIBUTING.md|package.json,external,true,true,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,586,more than 10,has followers,115,1085,0,no experience,0,0,0,0,First_Pull,True,true,Beijing China,22962643,1719,yanhaijing,closed,fix undefined is modify,2014-10-18T02:23:30Z,102014,18/10/2014 02:52,,28,Very Fast,dmethvin,,closed,519f2cb4f4c44ea2c2e2b1f9402ba51b690c657d,4e7f34f6296111f7f91d621397dfb02c6bf4c41f,,0,no comments,1,1 commit,0,,yanhaijing|dmethvin,1,1,2,some lines,1,1 file,src,src/core.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,5,4 to 6 followers,has followers,24,1632,0,no experience,0,0,0,0,First_Pull,True,true,Shenzhen,22993072,1720,jameszhan,closed,Add serializeJSON for form according to W3C HTML JSON form submission.,2014-10-20T05:03:21Z,102014,24/11/2014 15:37,,51034,Very Slow,dmethvin,,closed,46a4b537f6738c311cbd3b94d373306429a2e752,3e89a53265bfdc992d7a97a01c5d1025e48e5906,,0,no comments,8,many commits,1,,jameszhan|dmethvin,87,1,88,many lines,1,1 file,src,src/serialize.js,core,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,7,7 to 10 followers,has followers,12,1149,0,no experience,0,0,0,0,First_Pull,True,false,???,23276616,1806,memoryza,closed,fixed   on  function  bind undefined,2014-10-24T05:13:27Z,102014,24/10/2014 12:59,,465,Very Fast,dmethvin,,closed,8ed718a741b99140bc3f7a4ba49d0b5f50b0981a,5bc1ddc5cc96e509e0fadb0c1e3a70927de6ed1c,,0,no comments,1,1 commit,0,,memoryza|dmethvin,1,1,2,some lines,1,1 file,src,src/event.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,231,more than 10,has followers,115,761,2,little experience,0,2,100,0,First_Pull,True,true,Belgium,23336684,1808,arthurvr,closed,Change broken url to wayback one,2014-10-25T07:45:47Z,102014,30/10/2014 14:29,,7603,Medium,timmywil,,closed,f374b71c4aaa81025236f634a6bc1a9c2fed5f0c,5bc1ddc5cc96e509e0fadb0c1e3a70927de6ed1c,,0,no comments,1,1 commit,1,,arthurvr|mzgol|timmywil,1,1,2,some lines,1,1 file,src/queue,src/queue/delay.js,external,true,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,8,7 to 10 followers,has followers,8,1050,0,no experience,0,0,0,0,First_Pull,True,false,,23356091,1809,dparise,closed,Manipulation: $.makeElt() / elt.appendElt(),2014-10-26T21:02:33Z,102014,26/10/2014 21:54,,52,Very Fast,markelog,,closed,aa04e24030115f1bc912679905795e670fd4503e,5bc1ddc5cc96e509e0fadb0c1e3a70927de6ed1c,,0,no comments,2,some commits,1,,dparise|staabm|markelog,30,1,31,many lines,1,1 file,src/core,src/core/makeElt.js,core,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,0,no followers,no followers,0,1446,1,little experience,0,1,100,0,First_Pull,True,false,china,23446191,1814,ikun,closed,Support: $.when deferred chains,2014-10-28T10:27:34Z,102014,28/10/2014 13:27,,180,Very Fast,dmethvin,,closed,20815e55bf92d0b55665e9df9647db11c5d6955c,5bc1ddc5cc96e509e0fadb0c1e3a70927de6ed1c,,0,no comments,1,1 commit,1,,ikun|dmethvin,9,2,11,some lines,1,1 file,src,src/deferred.js,external,false,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,0,no followers,no followers,0,1327,0,no experience,0,0,0,0,First_Pull,True,true,Arnhem  Netherlands,23513830,1818,Martinspire,closed,Ignore source folder in Bower,2014-10-29T08:14:37Z,102014,29/10/2014 09:06,,52,Very Fast,mzgol,,closed,fd2a06fc35fbbb97d226542e61eb1f62828a752e,5bc1ddc5cc96e509e0fadb0c1e3a70927de6ed1c,,0,no comments,1,1 commit,1,,Martinspire|mzgol,1,0,1,1 line,1,1 file,root,bower.json,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,217,more than 10,has followers,0,2216,10,Regular,2,8,80,20,25%,False,true,Europe,23575007,1821,jaubourg,closed,Deferred: produce and consume standard thenables,2014-10-30T00:14:30Z,102014,09/03/2015 12:27,,187993,Very Slow,timmywil,,closed,0eabf118b181546b879f4aa3c68be18711195788,76df9e4e389d80bff410a9e5f08b848de1d21a2f,,0,no comments,40,many commits,10,markelog,jaubourg|dmethvin|mzgol|gibson042|domenic|timmywil,588,290,878,many lines,33,many files,root|src|external/npo|external/q|external/q|root|test|test/unit|root|test|test/unit|src|test/unit|src|src|test/unit|src/core/var|test/unit|src|src/core|src/traversing|test/unit|src|build/tasks|src/ajax|src/ajax|src/attributes|src/attributes|src|src|test/unit|root|build,Gruntfile.js|src/deferred.js|external/npo/npo.js|external/q/LICENSE.txt|external/q/q.js|package.json|test/index.html|test/unit/deferred.js|promises-aplus-adapter.js|test/.jshintrc|test/unit/ajax.js|src/event.js|test/unit/event.js|src/offset.js|src/manipulation.js|test/unit/manipulation.js|src/core/var/rsingleTag.js|test/unit/core.js|src/core.js|src/core/init.js|src/traversing/findFilter.js|test/unit/offset.js|src/ajax.js|build/tasks/node_smoke_test.js|src/ajax/jsonp.js|src/ajax/load.js|src/attributes/classes.js|src/attributes/val.js|src/data.js|src/callbacks.js|test/unit/callbacks.js|README.md|build/release.js,external,false,true,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,2,1 to 3 followers,has followers,11,1140,0,no experience,0,0,0,0,First_Pull,True,false,,23665891,1827,monishappusamy,closed,test README.md,2014-10-31T09:58:06Z,102014,31/10/2014 10:53,,55,Very Fast,mzgol,,closed,400d42315bcb6780a9019ab9431a1a8d8b479eac,31d58c5cbbede6dc33d10feecd5277ccddb367e6,,0,no comments,1,1 commit,2,mzgol,monishappusamy|mzgol,1,1,2,some lines,1,1 file,root,README.md,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,435,more than 10,has followers,0,2398,0,no experience,0,0,0,0,First_Pull,True,false,Palo Alto  California,23722236,1828,jamesgpearce,closed,Replace spurious whitespace character with space,2014-11-01T18:18:38Z,112014,08/11/2014 14:51,,9872,Medium,markelog,,closed,a7442d271104e8a1342e4869733b6f4e8feb05c1,598ed050f6931922214aeaea8a1dc867e0cc6fb7,,0,no comments,1,1 commit,0,,jamesgpearce|markelog,2,2,4,some lines,1,1 file,test/unit,test/unit/data.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,12,6,4 to 6 followers,has followers,3,1003,0,no experience,0,0,0,0,First_Pull,True,false,,23737830,1830,vlajos,closed,typo fixes,2014-11-02T22:52:49Z,112014,08/11/2014 14:51,,8158,Medium,markelog,,closed,188b20a94afdf0ca7ea35a3e29a3409a9dfe59cf,598ed050f6931922214aeaea8a1dc867e0cc6fb7,,0,no comments,1,1 commit,0,,vlajos|markelog,3,3,6,some lines,1,1 file,test/unit,test/unit/selector.js,external,false,false,no contribution
